time,Volume,Vol Snow,Vol Blue Ice,Vol White Ice,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evaporation,Rain,Local Runoff,Snowfall,Lake Level,Surface Area,Blue Ice Thickness,Snow Thickness,Snow Density,White Ice Thickness,Albedo,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,Benthic Light,Surface Wave Height,Surface Wave Length,Surface Wave Period,LakeNumber,Max dT/dz,CD,CHE,z/L
2021-02-10 24:00:00,1096530.960287,    0.000000,    0.000000,    0.000000,  983.232000,  770.403987,    0.000000, -662.871692,  681.929873,    0.000000,    0.000000,   13.022658,151230.011116,    0.000000,    0.000000,    0.000000,    0.000000,    0.095443,   23.054864,   20.369752,   23.054864,  161.406303, -123.842485,  -33.315223,  -48.860471,  691.477108,    0.000000,    0.066514,    1.449794,    0.963626,    3.979814,    0.219890,    0.001300,    0.001300,    0.000000
2021-02-11 24:00:00,1095562.572750,    0.000000,    0.000000,    0.000000,  932.256000,  796.894615,    0.000000,-1115.516629,    3.023361,    0.000000,    0.000000,   13.016201,151119.662867,    0.000000,    0.000000,    0.000000,    0.000000,    0.095222,   22.346278,   20.385377,   22.346278,  224.673153, -208.677368,  -45.964907,  -98.581125,  908.602822,    0.000000,    0.097538,    2.031067,    1.140559,    1.414164,    0.164238,    0.001300,    0.001300,    0.000000
2021-02-12 24:00:00,1095106.231044,    0.000000,    0.000000,    0.000000,  888.192000,  716.298723,    0.000000, -635.880327,    3.021693,    0.000000,    0.000000,   13.013158,151067.662499,    0.000000,    0.000000,    0.000000,    0.000000,    0.094997,   22.681513,   20.397739,   22.681513,  272.210146, -119.024235,  -24.871420, -105.307838,  824.999647,    0.000000,    0.055440,    1.232716,    0.888560,    3.332767,    0.134192,    0.001300,    0.001300,    0.000000
2021-02-13 24:00:00,1100383.346256,    0.000000,    0.000000,    0.000000,  840.672000,  686.942594,    0.000000, -491.834158, 5661.878193,    0.000000,    0.000000,   13.048344,151668.992442,    0.000000,    0.000000,    0.000000,    0.000000,    0.094767,   23.286168,   20.401467,   23.286168,  285.112539,  -91.635303,  -17.555642,  -66.083210,  999.547853,    0.000000,    0.053946,    1.203223,    0.877867,    4.296807,    0.134360,    0.001300,    0.001300,    0.000000
2021-02-14 24:00:00,1105161.834358,    0.000000,    0.000000,    0.000000,  950.400000, 1190.137603,    0.000000, -882.849099, 5966.703018,    0.000000,    0.000000,   13.080204,152213.503575,    0.000000,    0.000000,    0.000000,    0.000000,    0.094532,   22.483077,   20.418059,   22.483077,  219.184340, -163.888746,  -31.905453,  -46.615855,  555.702931,    0.000000,    0.132209,    2.648874,    1.302525,    0.964939,    0.157413,    0.001300,    0.001300,    0.000000
2021-02-15 24:00:00,1110560.951618,    0.000000,    0.000000,    0.000000, 6060.096000, 1724.072943,    0.000000, -242.388433, 1321.714631,    0.000000,    0.000000,   13.116351,152665.418351,    0.000000,    0.000000,    0.000000,    0.000000,    0.094293,   22.799778,   20.424761,   22.799778,  134.161267,  -44.876624,  -12.389935,  -28.661222,  132.577546,    0.000000,    0.058411,    1.292153,    0.909730,    4.054838,    0.211765,    0.001300,    0.001300,    0.000000
2021-02-16 24:00:00,1108929.921320,    0.000000,    0.000000,    0.000000, 1538.784000, 2334.546437,    0.000000,-1012.088133,  154.172517,    0.000000,    0.000000,   13.105377,152589.177083,    0.000000,    0.000000,    0.000000,    0.000000,    0.094051,   22.131825,   20.477513,   22.131825,  176.663352, -187.579050,  -38.645351,  -70.877200,  130.320118,    0.000000,    0.120966,    2.452420,    1.253294,    0.731515,    0.163230,    0.001300,    0.001300,    0.000000
2021-02-17 24:00:00,1107457.222988,    0.000000,    0.000000,    0.000000, 1411.776000, 2154.296850,    0.000000, -758.767099,    9.154348,    0.000000,    0.000000,   13.095509,152475.064268,    0.000000,    0.000000,    0.000000,    0.000000,    0.093803,   22.202460,   20.502215,   22.202460,  258.053632, -140.770674,  -30.354504, -109.026543,  432.045849,    0.000000,    0.073248,    1.579891,    1.005933,    1.320902,    0.201525,    0.001300,    0.001300,    0.000000
2021-02-18 24:00:00,1106631.884604,    0.000000,    0.000000,    0.000000, 1323.648000, 2001.626060,    0.000000, -149.802369,    0.000000,    0.000000,    0.000000,   13.090006,152381.016543,    0.000000,    0.000000,    0.000000,    0.000000,    0.093552,   23.323579,   20.508382,   23.323579,  273.119485,  -27.786608,   -5.978826, -105.504688,  943.482309,    0.000000,    0.009985,    0.247392,    0.398060,   48.910917,    0.126634,    0.001300,    0.001300,    0.000000
2021-02-19 24:00:00,1105386.024698,    0.000000,    0.000000,    0.000000, 1251.072000, 1917.105832,    0.000000, -588.980062,    0.000000,    0.000000,    0.000000,   13.081699,152239.050177,    0.000000,    0.000000,    0.000000,    0.000000,    0.093297,   22.864986,   20.531360,   22.864986,  266.873801, -109.311697,  -29.619259, -110.739195,  910.336128,    0.000000,    0.058130,    1.286598,    0.907772,    3.082129,    0.129012,    0.001300,    0.001300,    0.000000
2021-02-20 24:00:00,1104468.210349,    0.000000,    0.000000,    0.000000, 1184.544000, 1785.668375,    0.000000, -322.942480,    1.522213,    0.000000,    0.000000,   13.075579,152134.464769,    0.000000,    0.000000,    0.000000,    0.000000,    0.093038,   23.446165,   20.538998,   23.446165,  274.675684,  -59.977595,  -17.535563, -116.549108,  990.761706,    0.000000,    0.031387,    0.736160,    0.686660,    9.568533,    0.220758,    0.001300,    0.001300,    0.000000
2021-02-21 24:00:00,1103469.021044,    0.000000,    0.000000,    0.000000, 1123.200000, 1685.324343,    0.000000, -458.480304,   15.210963,    0.000000,    0.000000,   13.068917,152020.606643,    0.000000,    0.000000,    0.000000,    0.000000,    0.092775,   23.582730,   20.559544,   23.582730,  277.002462,  -85.168333,  -18.596595, -106.822819,  921.317930,    0.000000,    0.049678,    1.117670,    0.846081,    5.256571,    0.172711,    0.001300,    0.001300,    0.000000
2021-02-22 24:00:00,1102061.504567,    0.000000,    0.000000,    0.000000, 1065.312000, 1577.334813,    0.000000, -922.573415,   15.196944,    0.000000,    0.000000,   13.059533,151860.219430,    0.000000,    0.000000,    0.000000,    0.000000,    0.092508,   22.889815,   20.601341,   22.889815,  256.652108, -171.618985,  -31.072950,  -90.223642,  844.280702,    0.000000,    0.112338,    2.298614,    1.213357,    1.234158,    0.143635,    0.001300,    0.001300,    0.000000
2021-02-23 24:00:00,1100749.667202,    0.000000,    0.000000,    0.000000, 1010.016000, 1420.327631,    0.000000, -917.076771,    4.554284,    0.000000,    0.000000,   13.050786,151710.734899,    0.000000,    0.000000,    0.000000,    0.000000,    0.092238,   22.569147,   20.640326,   22.569147,  243.164690, -170.864122,  -26.357808,  -89.166723,  379.926316,    0.000000,    0.111953,    2.291577,    1.211498,    0.987129,    0.177576,    0.001300,    0.001300,    0.000000
2021-02-24 24:00:00,1100024.590485,    0.000000,    0.000000,    0.000000,  959.904000, 1286.635242,    0.000000, -465.072650,   62.192247,    0.000000,    0.000000,   13.045952,151628.112041,    0.000000,    0.000000,    0.000000,    0.000000,    0.091964,   22.978836,   20.655997,   22.978836,  241.321352,  -86.694458,  -15.905391,  -85.372310,  826.349110,    0.000000,    0.057311,    1.270111,    0.901937,    3.113136,    0.113931,    0.001300,    0.001300,    0.000000
2021-02-25 24:00:00,1108811.887963,    0.000000,    0.000000,    0.000000,11887.776000, 2936.548187,    0.000000, -312.790446,  147.070176,    0.000000,    0.000000,   13.104582,152583.659704,    0.000000,    0.000000,    0.000000,    0.000000,    0.091686,   23.485839,   20.664440,   23.485839,  236.788368,  -57.909332,  -11.175713,  -86.598242,  797.485812,    0.000000,    0.032381,    0.757478,    0.696531,    9.370728,    0.125099,    0.001300,    0.001300,    0.000000
2021-02-26 24:00:00,1114991.322314,    0.000000,    0.000000,    0.000000,13930.272000, 7547.846982,    0.000000, -470.837757,  262.435454,    0.000000,    0.000000,   13.146162,152872.512653,    0.000000,    0.000000,    0.000000,    0.000000,    0.091405,   23.300693,   20.718434,   23.300693,  220.230281,  -86.987350,  -19.214519,  -83.558084,    0.000000,    0.000000,    0.049626,    1.116805,    0.845754,    4.758751,    0.102843,    0.001300,    0.001300,    0.000000
2021-02-27 24:00:00,1117397.520234,    0.000000,    0.000000,    0.000000,14234.400000,11569.543950,    0.000000, -532.041858,  265.987465,    0.000000,    0.000000,   13.162353,152984.988541,    0.000000,    0.000000,    0.000000,    0.000000,    0.091120,   23.163567,   20.807910,   23.163567,  212.344994,  -98.248270,  -21.697983,  -82.085075,  484.582891,    0.000000,    0.060766,    1.338797,    0.926004,    3.034202,    0.134412,    0.001300,    0.001300,    0.000000
2021-02-28 24:00:00,1111205.668524,    0.000000,    0.000000,    0.000000, 6187.968000,13208.343048,    0.000000, -603.612373, 1456.589892,    0.000000,    0.000000,   13.120689,152695.555152,    0.000000,    0.000000,    0.000000,    0.000000,    0.090833,   23.011088,   20.913477,   23.011088,  224.177125, -111.694785,  -23.439471,  -83.086411,    0.000000,    0.000000,    0.069675,    1.511883,    0.984044,    2.126760,    0.117801,    0.001300,    0.001300,    0.000000
2021-03-01 24:00:00,1102517.413175,    0.000000,    0.000000,    0.000000, 3697.920000,13297.091274,    0.000000, -530.030668, 1466.069915,    0.000000,    0.000000,   13.062572,151912.170446,    0.000000,    0.000000,    0.000000,    0.000000,    0.090542,   23.011190,   20.979621,   23.011190,  216.740934,  -98.583666,  -24.159087,  -68.710567,  677.666317,    0.000000,    0.065891,    1.438652,    0.959916,    2.233632,    0.108507,    0.001300,    0.001300,    0.000000
2021-03-02 24:00:00,1096900.983987,    0.000000,    0.000000,    0.000000, 2867.616000, 9542.273038,    0.000000, -421.599880, 1493.857415,    0.000000,    0.000000,   13.025125,151272.175503,    0.000000,    0.000000,    0.000000,    0.000000,    0.090247,   23.065760,   21.039784,   23.065760,  193.121903,  -78.745790,  -18.683824,  -65.970948,    0.000000,    0.000000,    0.067424,    1.467866,    0.969614,    2.167606,    0.103504,    0.001300,    0.001300,    0.000000
2021-03-03 24:00:00,1094620.281091,    0.000000,    0.000000,    0.000000, 2524.608000, 5920.891413,    0.000000, -467.895198, 1593.528699,    0.000000,    0.000000,   13.009918,151012.288256,    0.000000,    0.000000,    0.000000,    0.000000,    0.089950,   23.011596,   21.111191,   23.011596,  189.761227,  -87.550090,  -28.201556,  -62.765241,  653.125328,    0.000000,    0.075378,    1.619639,    1.018508,    1.684961,    0.128392,    0.001300,    0.001300,    0.000000
2021-03-04 24:00:00,1093925.361803,    0.000000,    0.000000,    0.000000, 2335.392000, 2959.339781,    0.000000, -415.755345,  344.297912,    0.000000,    0.000000,   13.005285,150933.101853,    0.000000,    0.000000,    0.000000,    0.000000,    0.089650,   23.092013,   21.152136,   23.092013,  211.185313,  -77.837498,  -22.355673,  -94.497516,  329.071782,    0.000000,    0.046796,    1.058748,    0.823478,    3.600815,    0.128927,    0.001300,    0.001300,    0.000000
2021-03-05 24:00:00,1094350.710958,    0.000000,    0.000000,    0.000000, 2197.152000, 2000.406709,    0.000000, -526.160106,  756.233372,    0.000000,    0.000000,   13.008121,150981.570604,    0.000000,    0.000000,    0.000000,    0.000000,    0.089347,   22.975306,   21.190778,   22.975306,  219.510020,  -98.468265,  -22.505112,  -90.961095,    0.000000,    0.000000,    0.054551,    1.214980,    0.882145,    2.708945,    0.119857,    0.001300,    0.001300,    0.000000
2021-03-06 24:00:00,1094734.053681,    0.000000,    0.000000,    0.000000, 2071.008000, 1616.441084,    0.000000, -831.108212,  759.410933,    0.000000,    0.000000,   13.010677,151025.252701,    0.000000,    0.000000,    0.000000,    0.000000,    0.089041,   22.387683,   21.276508,   22.387683,  193.237802, -155.550591,  -36.036829,  -75.757169,  257.803243,    0.000000,    0.092110,    1.931616,    1.112284,    0.727679,    0.153092,    0.001300,    0.001300,    0.000000
2021-03-07 24:00:00,1093836.334272,    0.000000,    0.000000,    0.000000, 1965.600000, 1401.163759,    0.000000,-1578.722167,  107.169664,    0.000000,    0.000000,   13.004691,150922.957121,    0.000000,    0.000000,    0.000000,    0.000000,    0.088733,   21.455786,   21.285601,   21.455786,  185.064128, -295.957693,  -56.959126,  -83.054403,  235.515799,    0.000000,    0.167232,    3.244621,    1.441576,    0.042420,    0.128932,    0.001300,    0.001300,    0.000000
2021-03-08 24:00:00,1093890.802210,    0.000000,    0.000000,    0.000000, 1863.648000, 1038.909644,    0.000000, -883.502917,  108.633713,    0.000000,    0.000000,   13.005055,150929.163770,    0.000000,    0.000000,    0.000000,    0.000000,    0.088422,   21.287557,   20.973034,   21.287557,  192.244597, -165.721137,  -34.823584,  -74.153443,    0.000000,    0.000000,    0.098431,    2.047083,    1.145047,    0.164747,    0.158361,    0.001300,    0.001300,    0.000000
2021-03-09 24:00:00,1095700.127743,    0.000000,    0.000000,    0.000000, 1779.840000,  963.758533,    0.000000, -401.244186, 1401.123007,    0.000000,    0.000000,   13.017118,151135.337328,    0.000000,    0.000000,    0.000000,    0.000000,    0.088109,   21.534524,   20.956563,   21.534524,  185.563606,  -75.158638,  -17.065669,  -69.338613,    0.000000,    0.000000,    0.041929,    0.958754,    0.783626,    0.868888,    0.124736,    0.001300,    0.001300,    0.000000
2021-03-10 24:00:00,1097350.902758,    0.000000,    0.000000,    0.000000, 1675.296000,  986.492749,    0.000000, -433.309021, 1403.018071,    0.000000,    0.000000,   13.028125,151323.443974,    0.000000,    0.000000,    0.000000,    0.000000,    0.087793,   21.696656,   20.957890,   21.696656,  191.932079,  -81.049758,  -16.533118,  -56.016595,  653.970607,    0.000000,    0.064430,    1.409427,    0.950116,    0.572572,    0.107152,    0.001300,    0.001300,    0.000000
2021-03-11 24:00:00,1097698.272286,    0.000000,    0.000000,    0.000000, 1588.896000, 1096.074991,    0.000000, -219.376471,   72.631314,    0.000000,    0.000000,   13.030441,151363.026908,    0.000000,    0.000000,    0.000000,    0.000000,    0.087474,   22.175254,   20.959472,   22.175254,  215.627345,  -41.009323,  -11.628829,  -92.429513,    0.000000,    0.000000,    0.026428,    0.627644,    0.634033,    4.116646,    0.232918,    0.001300,    0.001300,    0.000000
2021-03-12 24:00:00,1097815.649265,    0.000000,    0.000000,    0.000000, 1507.680000, 1101.362689,    0.000000, -364.217789,   72.646394,    0.000000,    0.000000,   13.031223,151376.402074,    0.000000,    0.000000,    0.000000,    0.000000,    0.087154,   22.207790,   20.961136,   22.207790,  223.222173,  -68.051159,  -15.525665,  -93.933960,  699.504467,    0.000000,    0.039560,    0.909556,    0.763256,    2.851784,    0.124862,    0.001300,    0.001300,    0.000000
2021-03-13 24:00:00,1097820.900263,    0.000000,    0.000000,    0.000000, 1430.784000, 1166.833431,    0.000000, -356.439145,   95.357965,    0.000000,    0.000000,   13.031258,151377.000427,    0.000000,    0.000000,    0.000000,    0.000000,    0.086831,   22.462826,   20.962721,   22.462826,  232.613033,  -66.593698,  -16.132417, -100.144629,  801.193521,    0.000000,    0.033263,    0.776344,    0.705152,    4.452716,    0.131662,    0.001300,    0.001300,    0.000000
2021-03-14 24:00:00,1097686.202178,    0.000000,    0.000000,    0.000000, 1406.592000, 1283.462771,    0.000000, -361.614800,  101.412793,    0.000000,    0.000000,   13.030360,151361.651513,    0.000000,    0.000000,    0.000000,    0.000000,    0.086507,   22.709167,   20.964516,   22.709167,  234.120971,  -67.536274,  -13.511196,  -87.739044,  705.724328,    0.000000,    0.039578,    0.909928,    0.763412,    4.271090,    0.105586,    0.001300,    0.001300,    0.000000
2021-03-15 24:00:00,1097437.465974,    0.000000,    0.000000,    0.000000, 1289.088000, 1402.928612,    0.000000, -326.835933,  190.705664,    0.000000,    0.000000,   13.028702,151333.307897,    0.000000,    0.000000,    0.000000,    0.000000,    0.086180,   22.632508,   20.965914,   22.632508,  194.847684,  -61.042174,  -16.840495,  -89.622987,  544.756737,    0.000000,    0.041729,    0.954701,    0.781968,    4.448830,    0.101556,    0.001300,    0.001300,    0.000000
2021-03-16 24:00:00,1097212.436539,    0.000000,    0.000000,    0.000000, 1225.152000, 1462.166110,    0.000000, -491.846854,  503.939589,    0.000000,    0.000000,   13.027202,151307.665679,    0.000000,    0.000000,    0.000000,    0.000000,    0.085852,   22.177285,   20.967824,   22.177285,  157.463112,  -91.909873,  -23.684799,  -82.745105,  191.089235,    0.000000,    0.055185,    1.227771,    0.886776,    2.344895,    0.124901,    0.001300,    0.001300,    0.000000
2021-03-17 24:00:00,1097199.137774,    0.000000,    0.000000,    0.000000, 1159.488000, 1257.376070,    0.000000, -418.528710,  503.868550,    0.000000,    0.000000,   13.027113,151306.150278,    0.000000,    0.000000,    0.000000,    0.000000,    0.085522,   22.167735,   20.970522,   22.167735,  160.215122,  -78.240940,  -17.398137,  -69.174476,  557.458023,    0.000000,    0.049130,    1.106293,    0.841764,    2.430018,    0.139538,    0.001300,    0.001300,    0.000000
2021-03-18 24:00:00,1096554.265632,    0.000000,    0.000000,    0.000000, 1099.872000, 1032.599822,    0.000000, -725.812570,    7.563320,    0.000000,    0.000000,   13.022813,151232.666772,    0.000000,    0.000000,    0.000000,    0.000000,    0.085190,   21.741906,   20.974731,   21.741906,  189.232515, -135.788471,  -28.839811,  -90.589952,    0.000000,    0.000000,    0.067580,    1.470397,    0.970449,    0.863433,    0.118816,    0.001300,    0.001300,    0.000000
2021-03-19 24:00:00,1096025.587955,    0.000000,    0.000000,    0.000000, 1042.848000,  971.177033,    0.000000, -612.785449,    7.559966,    0.000000,    0.000000,   13.019288,151172.423683,    0.000000,    0.000000,    0.000000,    0.000000,    0.084857,   21.585074,   20.980970,   21.585074,  203.036120, -114.722978,  -25.639926, -101.402761,   89.756041,    0.000000,    0.053599,    1.196083,    0.875258,    0.799698,    0.121251,    0.001300,    0.001300,    0.000000
2021-03-20 24:00:00,1096088.798194,    0.000000,    0.000000,    0.000000, 1535.328000,  925.489539,    0.000000, -558.416902,    7.557105,    0.000000,    0.000000,   13.019710,151179.626522,    0.000000,    0.000000,    0.000000,    0.000000,    0.084522,   21.575868,   20.989484,   21.575868,  214.493744, -104.555741,  -22.907563, -105.389915,  710.526904,    0.000000,    0.046938,    1.061692,    0.824622,    0.805858,    0.117576,    0.001300,    0.001300,    0.000000
2021-03-21 24:00:00,1095709.635676,    0.000000,    0.000000,    0.000000,  997.056000,  936.569650,    0.000000, -444.602081,    1.511551,    0.000000,    0.000000,   13.017182,151136.420762,    0.000000,    0.000000,    0.000000,    0.000000,    0.084186,   21.600081,   20.993196,   21.600081,  217.984259,  -83.260637,  -19.266058, -101.889257,    0.000000,    0.000000,    0.041148,    0.942586,    0.776991,    1.044980,    0.208330,    0.001300,    0.001300,    0.000000
2021-03-22 24:00:00,1098750.264266,    0.000000,    0.000000,    0.000000, 4126.464000,  907.888930,    0.000000, -238.244500,   58.939327,    0.000000,    0.000000,   13.037455,151482.901925,    0.000000,    0.000000,    0.000000,    0.000000,    0.083849,   21.887869,   20.936810,   21.887869,  212.571674,  -44.507807,  -10.675397, -108.641163,  226.637961,    0.000000,    0.020276,    0.489444,    0.559895,    5.436927,    0.206850,    0.001300,    0.001300,    0.000000
2021-03-23 24:00:00,1098820.419897,    0.000000,    0.000000,    0.000000, 1489.536000, 1205.639409,    0.000000, -274.937601,   59.073652,    0.000000,    0.000000,   13.037923,151490.896195,    0.000000,    0.000000,    0.000000,    0.000000,    0.083511,   22.018728,   20.938058,   22.018728,  210.709321,  -51.345351,  -11.653386, -101.854345,   37.848673,    0.000000,    0.024576,    0.586536,    0.612918,    5.312038,    0.215699,    0.001300,    0.001300,    0.000000
2021-03-24 24:00:00,1098701.775675,    0.000000,    0.000000,    0.000000, 1391.904000, 1216.608910,    0.000000, -381.691578,   84.825617,    0.000000,    0.000000,   13.037132,151477.376626,    0.000000,    0.000000,    0.000000,    0.000000,    0.083171,   21.913983,   20.939411,   21.913983,  208.233498,  -71.289737,  -19.662103, -107.207506,    0.000000,    0.000000,    0.039235,    0.902789,    0.760411,    2.481063,    0.226045,    0.001300,    0.001300,    0.000000
2021-03-25 24:00:00,1098428.440041,    0.000000,    0.000000,    0.000000, 1313.280000, 1255.214144,    0.000000, -424.027389,   89.360645,    0.000000,    0.000000,   13.035309,151446.229892,    0.000000,    0.000000,    0.000000,    0.000000,    0.082831,   21.829071,   20.940980,   21.829071,  198.004313,  -79.215808,  -18.246173,  -92.958157,  367.593570,    0.000000,    0.047418,    1.071586,    0.828455,    1.777255,    0.106748,    0.001300,    0.001300,    0.000000
2021-03-26 24:00:00,1097261.025320,    0.000000,    0.000000,    0.000000, 1245.024000, 1861.255167,    0.000000, -821.431750,  264.976010,    0.000000,    0.000000,   13.027526,151313.202395,    0.000000,    0.000000,    0.000000,    0.000000,    0.082490,   21.263291,   20.943400,   21.263291,  178.709143, -153.659828,  -33.208016,  -78.419122,    0.000000,    0.000000,    0.116904,    2.379216,    1.234447,    0.149603,    0.101964,    0.001300,    0.001300,    0.000000
2021-03-27 24:00:00,1100376.253972,    0.000000,    0.000000,    0.000000, 1178.496000, 1384.753588,    0.000000, -861.077082, 4216.070672,    0.000000,    0.000000,   13.048296,151668.184273,    0.000000,    0.000000,    0.000000,    0.000000,    0.082148,   20.890220,   20.742334,   20.890220,  143.978572, -160.771783,  -25.228234,  -56.306625,  573.976218,    0.000000,    0.116783,    2.377409,    1.233978,    0.055989,    0.168437,    0.001300,    0.001300,    0.000000
2021-03-28 24:00:00,1104153.224021,    0.000000,    0.000000,    0.000000, 1117.152000, 1565.791072,    0.000000, -465.681014, 4745.310526,    0.000000,    0.000000,   13.073479,152098.571918,    0.000000,    0.000000,    0.000000,    0.000000,    0.081805,   20.726068,   20.581677,   20.726068,   95.813501,  -86.728325,  -18.970037,  -38.761229,   63.813805,    0.000000,    0.093335,    1.955101,    1.119025,    0.077812,    0.172640,    0.001300,    0.001300,    0.000000
2021-03-29 24:00:00,1108914.680898,    0.000000,    0.000000,    0.000000, 1060.128000, 1863.488387,    0.000000, -208.690842, 5877.672247,    0.000000,    0.000000,   13.105274,152588.464681,    0.000000,    0.000000,    0.000000,    0.000000,    0.081462,   20.724031,   20.494538,   20.724031,   79.763829,  -38.748096,  -10.664114,  -43.184957,   76.268583,    0.000000,    0.070316,    1.523864,    0.987935,    0.189156,    0.180298,    0.001300,    0.001300,    0.000000
2021-03-30 24:00:00,1112986.233261,    0.000000,    0.000000,    0.000000, 1006.560000, 2415.229738,    0.000000, -280.254451, 5911.447684,    0.000000,    0.000000,   13.132670,152778.786294,    0.000000,    0.000000,    0.000000,    0.000000,    0.081118,   20.814705,   20.443428,   20.814705,  107.769326,  -51.973076,  -14.858090,  -35.980781,    0.000000,    0.000000,    0.085517,    1.811223,    1.077064,    0.188360,    0.190037,    0.001300,    0.001300,    0.000000
2021-03-31 24:00:00,1112536.154353,    0.000000,    0.000000,    0.000000,  959.904000, 2931.102283,    0.000000, -275.801472, 1839.865539,    0.000000,    0.000000,   13.129642,152757.747698,    0.000000,    0.000000,    0.000000,    0.000000,    0.080774,   20.822988,   20.409075,   20.822988,  141.762242,  -51.150232,  -12.528191,  -80.009171,    0.219746,    0.000000,    0.043141,    0.984430,    0.794050,    0.622219,    0.122454,    0.001300,    0.001300,    0.000000
2021-04-01 24:00:00,1111987.755638,    0.000000,    0.000000,    0.000000,  906.336000, 2887.474254,    0.000000, -366.620809, 1839.587967,    0.000000,    0.000000,   13.125952,152732.113218,    0.000000,    0.000000,    0.000000,    0.000000,    0.080430,   20.743469,   20.336368,   20.743469,  160.861574,  -68.009464,  -20.528136,  -87.987683,    0.594216,    0.000000,    0.049403,    1.112427,    0.844095,    0.486680,    0.104494,    0.001300,    0.001300,    0.000000
2021-04-02 24:00:00,1109460.039377,    0.000000,    0.000000,    0.000000,  859.680000, 2830.897271,    0.000000, -593.241934,   21.380717,    0.000000,    0.000000,   13.108944,152613.957047,    0.000000,    0.000000,    0.000000,    0.000000,    0.080086,   20.530255,   20.195954,   20.530255,  179.514156, -110.150878,  -24.915975,  -89.286698,   71.809837,    0.000000,    0.082428,    1.753423,    1.059739,    0.212036,    0.199836,    0.001300,    0.001300,    0.000000
2021-04-03 24:00:00,1107678.425196,    0.000000,    0.000000,    0.000000,  816.480000, 2537.050275,    0.000000,  -85.576943,   22.891886,    0.000000,    0.000000,   13.096983,152500.270372,    0.000000,    0.000000,    0.000000,    0.000000,    0.079742,   21.213380,   20.197000,   21.213380,  188.067474,  -15.896538,   -3.924027,  -85.070940,  560.529747,    0.000000,    0.008085,    0.201201,    0.358980,   19.938518,    0.225551,    0.001300,    0.001300,    0.000000
2021-04-04 24:00:00,1105542.003383,    0.000000,    0.000000,    0.000000,  772.416000, 2335.268097,    0.000000, -621.199277,   38.116999,    0.000000,    0.000000,   13.082739,152256.824027,    0.000000,    0.000000,    0.000000,    0.000000,    0.079398,   20.575434,   20.199054,   20.575434,  167.945213, -115.569850,  -25.834873,  -70.594077,    0.000000,    0.000000,    0.071908,    1.554229,    0.997730,    0.385195,    0.106530,    0.001300,    0.001300,    0.000000
2021-04-05 24:00:00,1103756.604652,    0.000000,    0.000000,    0.000000,  733.536000, 2102.012532,    0.000000, -468.853898,   45.670079,    0.000000,    0.000000,   13.070835,152053.376940,    0.000000,    0.000000,    0.000000,    0.000000,    0.079054,   20.528204,   20.211427,   20.528204,  149.841120,  -87.377843,  -13.747544,  -61.730311,  122.047262,    0.000000,    0.086614,    1.831063,    1.082947,    0.184331,    0.152767,    0.001300,    0.001300,    0.000000
2021-04-06 24:00:00,1102092.420757,    0.000000,    0.000000,    0.000000,  696.384000, 1921.204180,    0.000000, -500.093193,   54.730394,    0.000000,    0.000000,   13.059739,151863.742345,    0.000000,    0.000000,    0.000000,    0.000000,    0.078710,   20.377728,   20.094986,   20.377728,  155.484997,  -93.329704,  -20.926895,  -79.767865,   45.414637,    0.000000,    0.089659,    1.887296,    1.099450,    0.152430,    0.205690,    0.001300,    0.001300,    0.000000
2021-04-07 24:00:00,1101017.349819,    0.000000,    0.000000,    0.000000,  661.824000, 1745.082990,    0.000000,  -67.641243,   75.932075,    0.000000,    0.000000,   13.052571,151741.237469,    0.000000,    0.000000,    0.000000,    0.000000,    0.078366,   20.815463,   20.095876,   20.815463,  156.010216,  -12.631235,   -2.875559,  -83.566102,    0.000000,    0.000000,    0.006969,    0.173884,    0.333723,   19.606117,    0.217303,    0.001300,    0.001300,    0.000000
2021-04-08 24:00:00,1100427.654778,    0.000000,    0.000000,    0.000000,  628.128000, 1625.440122,    0.000000, -341.801788,  754.261835,    0.000000,    0.000000,   13.048639,151674.041421,    0.000000,    0.000000,    0.000000,    0.000000,    0.078024,   20.485107,   20.097494,   20.485107,  134.262373,  -63.849649,  -16.652628,  -68.441731,    0.000000,    0.000000,    0.060028,    1.323715,    0.920773,    0.518475,    0.142736,    0.001300,    0.001300,    0.000000
2021-04-09 24:00:00,1100434.415460,    0.000000,    0.000000,    0.000000,  596.160000, 1562.061905,    0.000000, -683.488962, 1667.472217,    0.000000,    0.000000,   13.048684,151674.811804,    0.000000,    0.000000,    0.000000,    0.000000,    0.077681,   20.060724,   19.940670,   20.060724,  104.061122, -127.734672,  -21.672125,  -50.710402,   85.033825,    0.000000,    0.146204,    2.889783,    1.360467,    0.017380,    0.151518,    0.001300,    0.001300,    0.000000
2021-04-10 24:00:00,1100911.903543,    0.000000,    0.000000,    0.000000,  565.056000, 1567.502573,    0.000000, -170.353111, 1667.793419,    0.000000,    0.000000,   13.051868,151729.221812,    0.000000,    0.000000,    0.000000,    0.000000,    0.077340,   20.343791,   19.933200,   20.343791,  109.810601,  -31.830855,   -9.251753,  -39.681097,   52.819102,    0.000000,    0.067833,    1.475647,    0.972180,    0.249446,    0.165476,    0.001300,    0.001300,    0.000000
